Year,COURSE CODE,"1. As a complete and useful guide for the course, the syllabus was: ",2. Relevance of activities and assignments to course goals was:,"3. Relevance of required readings (websites, articles, text, etc.) ",4. The effectiveness of the delivery format was: ,"5. Overall, the course content was: ",COURSE CONTENT,1. Quality and helpfulness of the mentor feedback was: ,2. Timely response by the mentor for inquiries was: ,3. MentorÂs availability for extra help was: ,"4. Overall, the mentor was: ",MENTOR
2024,IT6300,4,4,4,4,4,none,4,4,4,4,none
2024,MIT524,5,5,5,5,5, ,5,5,5,5,Course and Mentor was excellent. Learned a lot in PHP programming and XAMPP.
2024,ITE6202,5,5,5,5,5, ,5,5,5,5, 
2024,LAW6145,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6205,5,5,5,5,5,none so far,4,4,4,4,none so far
2024,CS332,3,3,4,3,4, ,3,3,3,3, 
2024,MBA103,5,5,5,5,5,My online experience at AMA University Online has been great so far.,5,5,5,5,Professor Mary Hope Cartel explained all the topics thoroughly in all the discussions and provided all informative materials to help students learn the subject Marketing Management very well. She is always ready to help and guide students whenever we needed any clarification or further information in the topics.
2024,BP001,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6305A,5,5,5,5,5, ,5,5,5,5, 
2024,GE6300,5,4,5,5,5, ,4,4,4,4, 
2024,HUMSS112,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6205,5,5,5,4,5, ,5,5,5,5, 
2024,BAMM6206,5,5,5,5,5, ,5,5,5,5, 
2024,GE6114,5,5,5,5,5, ,5,5,5,5, 
2024,IA6260,5,5,5,4,4, ,5,5,5,5, 
2024,MIS6221,5,5,5,5,5, ,5,5,5,5, 
2024,MIS6233,5,5,5,5,5, ,5,5,5,5, 
2024,BP001,4,4,4,4,4,interactive contents,4,4,4,4,Very helpful. Thank you
2024,PEDH121,4,4,4,3,3, ,2,2,2,1, 
2024,NSTP6101,5,5,5,5,5, ,5,5,5,5, 
2024,MISLA6201,3,3,2,3,3,none,3,3,3,3,none
2024,NSTP6102,5,5,5,5,5, ,5,5,5,5, 
2024,PHYC122,3,3,3,3,3, ,3,3,3,3, 
2024,MGT6211,4,4,4,4,4, ,4,4,4,4, 
2024,PEDH122,4,4,5,4,4,"the module was well-organized, making it easy to follow. Overall, it was good",4,4,4,4,"The mentor's quick and friendly teaching led to a productive learning environment. All in all, I appreciated their assistance."
2024,GE6221,5,5,5,5,5,"I think it's much better to have an attached published research paper (either international or local) that we can read that relates to every module. In this way, students will be exposed to the current state of academic research related to the course.",5,5,5,5, 
2024,HPC6465,2,2,2,2,2, ,2,2,2,2, 
2024,GE6103,5,5,5,5,5,all excellent,5,5,5,5, 
2024,GE6104,4,4,4,4,5,Giving more scenario sample or example of scenario,5,5,5,5,"As of now every question that i asked, they answer it right away"
2024,MBA102,3,3,3,3,3,Invalid_123,2,3,2,2, 
2024,GE6114,5,5,5,5,5, ,5,4,5,5,I give the mentor an excellent score.
2024,GE6102,3,3,3,4,3, ,3,3,3,3, 
2024,BAMM6305,5,5,5,5,5, ,5,5,5,5,"The mentor did a great job overall I am satisfied in modules, the system and video lessons captured by mentor. "
2024,GE6105,4,4,5,4,4, ,4,4,4,4, 
2024,PEDH122,4,4,4,4,4,"The course provided plenty of information that was very useful in life. However, a few modules were arranged in descending order, which was confusing at first but very easy to follow. All in all, the course was great and gave useful information",4,4,4,4,"The mentor is reliable, helpful, and ready to offer guidance."
2024,MATH6103,4,5,4,5,4, ,4,4,5,4, 
2024,GE6104,5,5,5,5,5,all excellent,5,5,5,5,None - all excellent
2024,TAX6253,3,3,3,3,3,Thank you,3,3,3,3,Thank you
2024,FILI112,3,3,3,3,3, ,3,3,3,3, 
2024,GE6116,4,4,4,4,4, ,4,4,4,4, 
2024,CS6303,5,5,5,5,5, ,5,5,5,5, 
2024,GE6115,5,5,4,4,5, ,4,4,4,4, 
2024,FMGT6259,4,4,4,4,4, ,4,4,4,4, 
2024,ITE6102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6106,5,5,5,5,5,Nothing at this time.,5,5,5,5,Thank you!
2024,PSYC6101,5,5,5,5,5, ,5,5,5,5, 
2024,LAW6145,3,3,4,3,3,"It would be great if we can have copies of the final exam with results to point out where do we go wrong and to serve as a reviewer as well. Sometimes, we learn from our mistakes.",3,3,3,3,Thank you Mam.
2024,PSYC6205,5,5,5,5,5, ,5,5,5,5, 
2024,MGT6267,5,5,5,5,5, ,5,5,5,5, 
2024,PHYED6103,4,4,4,4,4, ,4,4,4,4, 
2024,GE6300,5,5,5,5,5, ,5,5,5,5, 
2024,COMM6105,5,5,5,5,5, ,3,3,3,3, 
2024,BAMM6204,5,5,5,5,5, ,5,5,5,5, 
2024,BP003,4,4,4,4,4, ,4,4,4,4, 
2024,BME6370A,5,5,5,5,5, ,5,5,5,5, 
2024,HM6357,5,5,5,5,5, ,5,5,5,5, 
2024,HM6459A,5,5,5,5,5, ,5,5,5,5, 
2024,PHYED6200,5,5,5,5,5, ,5,5,5,5, 
2024,3LP3,5,5,5,5,5, ,5,5,5,5, 
2024,GE6114,5,5,5,5,5, ,5,5,5,5, 
2024,ETHNS6101,5,5,5,5,4, ,4,3,4,4, 
2024,IT6200,5,5,5,5,5,Course was well presented and evaluated by the mentor. Weekly orientation and discussion was consistent within the whole duration of the course. Great work!,5,5,5,5,Mentor was good in explaining the subjects and provided a lot of real life examples. Well Done! 
2024,GE6104,4,4,4,4,4,Please explain more about the modules,4,4,4,4, 
2024,BUSC112,5,5,5,5,5,none,5,5,5,5,none
2024,MAPEH6102,5,5,5,5,5, ,5,5,5,5, 
2024,MSCS7201,2,2,2,2,2,"1. Enhancement of Course Materials: The course could be significantly improved by incorporating additional reading materials, such as textbooks. This is crucial considering that the exam questions are not exclusively derived from the video lectures.

2. Teaching Style Adjustment: The video lectures predominantly utilize anecdotes as a teaching method, which can be time-consuming. While anecdotes can offer valuable context, a more direct approach featuring concrete examples and applications may expedite learning, particularly for mature students. There are alternative introductory courses available in LinkedIn that present the topic of intelligent systems in a more digestible manner, with an emphasis on programming examples and applications.",2,2,2,2,Mentor visibility is needs improvement.
2024,STAT112,5,5,5,4,5, ,5,5,4,4, 
2024,PEDH112,5,5,5,5,5, ,5,5,5,5, 
2024,BAOM6231A,2,2,2,1,2, ,2,2,1,1,"I appreciate your hard work! If I may add something, please kindly cross-check questions for quizzes."
2024,GE6115,4,4,4,4,4, ,4,4,4,4, 
2024,GE6115,4,4,4,4,4, ,4,4,4,4, 
2024,IA6260,5,5,5,5,5,none so far,5,5,5,5,none so far
2024,PHIL121,3,3,3,3,3, ,3,3,3,3, 
2024,CS332,4,4,4,4,4,"For the quizzes, it would be helpful to show the answers of the students if correct. Hopefully there should be second trials.",4,4,4,4,"For the quizzes, it would be helpful to show the answers of the students if correct. Hopefully there should be second trials."
2024,FABM121,3,3,4,4,3, ,4,4,4,4, 
2024,NSCI6100,5,5,5,5,5,"The modules, presentations, and weekly video lectures are all consistent and educational. It is well presented and easily understandable. Great Work!",5,5,5,5,Well Done!
2024,GE6101,4,5,4,4,4, ,5,5,5,5, 
2024,FILI6201,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6502,5,5,5,5,5,none,5,5,5,5,none
2024,GE6104,5,5,5,5,5,All good!,5,5,5,5,Thank you!
2024,IT6201A,4,4,4,4,4, ,4,4,4,4, 
2024,CPAR122,3,3,3,3,3, ,3,3,3,3, 
2024,GE6300,3,3,3,3,3, ,1,1,1,1,Hope I have one.
2024,GE6116,5,5,5,5,5, ,5,5,5,5, 
2024,REM6211,4,4,4,4,4, ,5,4,4,4, 
2024,REM6253,4,4,4,4,4, ,4,4,4,4, 
2024,REM6254,4,5,4,4,4, ,4,4,4,5, 
2024,GE6108,5,5,5,5,5," Ensure that all online materials and platforms are fully optimized for mobile devices, allowing students to learn on the go.",5,5,5,5,Your responsiveness and clear communication have significantly impacted my learning positively. The way you articulate complex concepts makes them accessible and understandable.
2024,PSYC6201,5,5,5,5,5, ,5,5,5,5, 
2024,FILI112,5,5,5,5,5, ,5,5,5,5, 
2024,MATH,5,5,5,5,5, ,5,5,5,5, 
2024,GE6300,5,5,5,5,5, ,5,5,5,5, 
2024,ICT112,5,5,5,5,5, ,5,5,5,5, 
2024,ETHNS6101,5,5,5,5,5, ,5,5,5,5, 
2024,MBA701,3,3,3,3,3,"If you can bring the modules into actual instructors/Prof, rather than LinkedIn, that would be a better learning opportunity.",3,3,3,3,Nothing much to say as there is no interactions at all.
2024,PHYED6102,5,5,5,5,5,good,5,5,5,5,good
2024,BAMM6205,4,4,4,4,4, ,4,4,4,4, 
2024,NSCI6302,5,5,5,5,5, ,5,5,5,5, 
2024,MSCS7104,5,5,5,5,5, ,5,5,5,5, 
2024,GE6104,5,4,4,5,5, ,4,4,4,4, 
2024,BAMM6302,5,5,5,5,5, ,5,5,5,5, 
2024,MATH6200,4,4,4,4,4, ,4,4,4,4, 
2024,BP001,5,5,5,5,5, ,3,3,3,3,Not in touch with the Mentor. Thank you!
2024,ENGL6331A,4,4,4,4,4,Please provide recorded class with explanation.thanks,4,4,4,4,Please provide recorded class with explanation.thanks
2024,ACTG6143A,4,4,4,4,4,none,4,4,4,4,none
2024,ENGL6226,5,5,5,5,5, ,5,5,5,5, 
2024,BA312,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6334,4,4,4,4,5,Excellent modules.,4,4,4,5,Thank you for your effort. It is helpful to me.
2024,BAMM6301,5,5,5,5,5,"
",5,5,5,5, 
2024,AP6,5,5,4,4,4, ,4,4,4,4, 
2024,MBA602,5,5,4,4,4,During my whole time of studies in this course everything was in the right track and proper direction.,5,5,5,5,The Mentor is so responsive when there's some concern about the specific topic that needs to understand clearly by the student. 
2024,GE6102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6100,3,5,5,4,3, ,4,4,4,4, 
2024,3LP1,3,3,3,3,3, ,3,3,3,3, 
2024,CPAR122,5,5,5,5,5, ,5,5,5,5, 
2024,BAFM6203,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6101,5,5,5,5,5,Good job! Keep up the good work!,5,5,5,5,"Good job, keep up the good work!"
2024,ENGL6341,5,5,5,5,5,Keep it up!,5,5,5,5,Awesome Mentor!
2024,GE6104,4,4,4,4,4, ,4,4,4,4, 
2024,RSCH122,4,4,4,4,4, ,3,3,3,3, 
2024,GE6116,3,3,3,3,3, ,3,3,3,3, 
2024,GE6108,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,4,4,4,4,4, ,4,4,4,4,THANK YOU SO MUCH
2024,IT6206A,5,5,5,5,5, ,5,5,5,5, 
2024,BP003,5,5,5,5,5, ,5,5,5,5,none
2024,3LP1,5,5,5,5,5, ,5,5,5,5, 
2024,3LP2,4,4,4,4,4, ,4,3,4,4, 
2024,EAPP111,4,4,5,5,5, ,5,5,5,5, 
2024,ENGL6210,5,5,5,5,5, ,5,5,5,5, 
2024,AP6,4,4,4,5,4, ,4,3,4,4,"N/A
"
2024,MIS6221,4,4,4,4,4,none so far,4,4,4,4,"Please don't give too many activities, our time will be consumed making activities reading modules studying for this subject.  I will not be able to finish all the tasks given in my target time because it's just too much stuff to do. No more time for some subjects."
2024,MGT6370A,5,5,5,5,5, ,5,5,5,5, 
2024,ELSC111,4,4,4,4,4, ,4,4,4,4, 
2024,ACTG6480,3,3,3,3,3, ,3,3,3,3, 
2024,MATH6100,2,2,3,2,3, ,3,3,3,3, 
2024,NSTP6102,4,4,4,4,4, ,4,4,4,4, 
2024,GE6104,4,5,5,4,5,i improved my english language ,4,3,4,5,i improve my language in english  in my experience in online  im comfortable to my schedule.
2024,ELSC111,3,3,3,3,3, ,3,3,3,3, 
2024,ENTR122,5,5,5,5,5, ,5,5,5,5, 
2024,THC6139,5,5,5,5,5, ,5,5,5,5, 
2024,GE6101,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6102,5,5,5,5,5, ,5,5,5,5, 
2024,MIS6111,4,4,4,4,4,none so far,4,4,4,4,none so far
2024,FILI6201,3,3,3,3,3, ,3,3,3,3, 
2024,ITE6101,5,5,5,5,5, ,3,3,3,3, 
2024,BP006,3,3,3,3,3, ,3,3,3,3, 
2024,NSTP6101,3,3,3,3,3, ,3,3,3,3, 
2024,GE6100,5,5,5,5,5, ,4,4,4,4, 
2024,BP005,4,4,4,4,4,Responsive,4,4,4,4,To be more patient
2024,3LP1,4,4,4,4,5, ,4,4,5,5, 
2024,BAMM6205,4,4,4,4,4, ,4,4,4,4, 
2024,PSYC6102,5,5,5,5,5, ,5,5,5,5, 
2024,MIS6232,3,3,3,3,3, ,3,3,3,3, 
2024,BP003,5,5,5,5,5, ,5,5,5,5, 
2024,UCSP111,5,5,5,5,5, ,4,4,4,4, 
2024,PEDH111,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6201,5,5,5,5,5, ,5,5,5,5, 
2024,CS6105,4,4,4,4,5, ,4,4,4,5, 
2024,GE6102,3,3,3,3,3,All Good,1,1,1,1,Wish I have one
2024,GE6103,5,5,5,5,5, ,5,5,5,5, 
2024,REM6235,5,5,5,5,5,Lesson must provide modules that will be helpful as learning materials. The one on powerpoint presentation is really short and not sufficient for learning.,5,5,5,5,Mentor must provide real life experience examples and must not rely the discussion based on what is on the powerpoint presentation alone.
2024,THC6141,5,5,5,5,5, ,5,5,5,5, 
2024,GE6101,3,3,3,3,3, ,3,3,3,3, 
2024,ACTG6250A,5,5,5,5,5, ,5,5,5,5,Thank you and keep up the good work.
2024,MIS6316,3,3,3,3,3, ,3,3,3,3, 
2024,ITE6202,5,5,5,5,5,The course content are very useful and complete of guide. And also the activities helps me a lot to improve my learning's about this subject.,5,5,5,5,"Thank you for your complete and detailed modules. For the activities and examinations, it helps me a lot to understand and practice more about what this course is all about. Again thank you and stay safe."
2024,ENGL6335,4,4,4,4,4,Please provide recorded class with explanation not just a video reading the module.,4,4,4,4,Please provide recorded class with explanation not just a video reading the module.
2024,PSYC6203,5,5,5,5,5, ,5,5,5,5, 
2024,REM6122,4,4,4,4,4,please provide your students with easy printable materials,5,5,5,5,The best
2024,COMM6102,4,5,5,4,4, ,5,5,5,5, 
2024,GE6104,5,5,5,5,5, ,5,5,5,5, 
2024,GE6102,4,4,4,4,4, ,4,4,4,4, 
2024,GE6200,3,3,3,3,3, ,3,3,3,3, 
2024,BP002,5,5,5,5,5, ,5,5,5,5, 
2024,MGT6260,5,5,5,5,5, ,5,5,5,5, 
2024,COMM6108,5,5,5,5,5,a way to highlight keywords from modules for review purposes,5,5,5,5,Thank you for providing a glimpse on how it works behind the scenes of our favorite tv programs and radio stations.
2024,MGT6267,5,5,5,5,5, ,5,5,5,5, 
2024,ACTG421,5,5,5,5,5, ,5,5,5,5, 
2024,ECON6151,3,3,3,3,3, ,3,3,3,3, 
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6311,5,5,5,5,5, ,5,5,5,5, 
2024,BAHRM6307,2,2,2,2,2, ,1,1,1,1, 
2024,GE6300,4,4,4,4,4, ,4,4,4,4, 
2024,BP005,5,5,5,5,5, ,5,5,5,5, 
2024,IT6208,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6401,5,5,5,5,5, ,5,5,5,5, 
2024,RSCH122,5,5,5,5,5, ,5,5,5,5, 
2024,NSCI6401,3,3,3,3,3,sana po nadodownload yung lesson para may panreview ako kahit di online.,3,3,3,3, 
2024,CPAR122,5,4,5,4,5, ,5,4,5,4, 
2024,GE6107,5,5,4,5,5, ,5,4,5,4, 
2024,PEDH122,3,3,3,3,3, ,3,3,3,3, 
2024,PSYC6202,3,3,3,3,3,Sana po pwedeng madownload yung lesson para makapagreview me kahit di online.,4,4,4,4, 
2024,FILI112,3,3,3,3,3,I always your improve academic.,3,3,3,4,Thank you
2024,PROG115,3,3,3,3,3,Always your improvement to your studies.,3,3,4,4,Thank you
2024,ENTR122,3,3,3,3,3,Always success,3,3,4,4,Thank you so much
2024,CPAR122,3,3,3,3,3,Always to your studies it's well.,3,3,3,4,Thank you.
2024,PEDH122,3,3,3,3,3,Always in your studies,3,3,4,4,Thank you.
2024,ETHNS6102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6300,5,5,5,5,5, ,5,5,5,5, 
2024,BAMM6205,5,5,5,5,5, ,4,4,4,4, 
2024,GE6116,5,5,5,5,5,   ,5,5,5,5,   
2024,NSCI6103,5,5,5,5,5, ,5,5,5,5, 
2024,GE6100,4,4,4,5,5, ,4,4,4,4,keep it up and maintain
2024,ENTR122,3,3,3,3,3, ,3,3,3,3, 
2024,GE6102,5,5,5,4,5,It was good and knowledgeable.,4,5,5,5, 
2024,ACTG6491,4,4,4,4,4, ,4,4,4,4, 
2024,GE6104,3,3,3,3,2, ,3,3,3,3, 
2024,GE6114,3,3,4,4,4, ,3,3,3,3, 
2024,MATH6312A,5,5,5,5,5,There are quizzes that are on the wrong topic,5,5,5,5, 
2024,GE6115,5,4,4,4,5, ,4,4,4,5, 
2024,GE6105,5,5,5,5,5, ,5,5,5,5,Excellent
2024,GE6100,3,3,3,3,3, ,3,3,3,3, 
2024,GE6300,4,4,4,4,4, ,4,4,4,4, 
2024,GE6102,4,4,4,4,4, ,5,4,4,5, 
2024,MGT6370A,5,5,5,5,5, ,5,5,5,5, 
2024,GE6106,5,5,5,5,5, ,5,5,5,5,Great
2024,REM6210,4,4,4,4,4, ,4,4,4,4, 
2024,GE6115,4,4,4,4,4, ,3,3,3,3, 
2024,GE6108,5,5,5,4,5, ,5,5,5,5, 
2024,GE6100,4,4,4,4,4, ,4,4,4,4,Thank you
2024,MBA101,5,5,5,4,5, ,5,4,5,5, 
2024,CPAR122,5,5,5,5,5, ,5,5,5,5, 
2024,IS341,4,5,4,5,5, ,5,5,5,5, 
2024,MBA104,5,5,5,4,5,"My only comment is the slide presentation, some of the txt overlaps or are covered with the the images or the template, which is quite a hindrance for the students",5,3,3,5,"Prof. Felanver M. Tonog is knowledgeable on the topic he is discussing. No other comment. For the 2nd and 3rd questions above, it was neutral for me, because I do not have queries.
Thank you Prof."
2024,IA6260,5,5,5,5,5, ,5,5,5,5, 
2024,PHYED6102,5,5,5,5,5, ,5,5,5,5, 
2024,PHIL121,5,5,5,5,5, ,5,5,5,5, 
2024,NSTP6101,5,5,5,5,5, ,5,5,5,5, 
2024,3LP1,4,4,4,4,4,None for this course,5,5,5,5, 
2024,THC6140,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL6001,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL6003,5,5,5,5,5,Excellent,5,5,5,5,Excellent
2024,GE6107,4,4,4,4,4, ,4,4,4,4, 
2024,GE6107,4,4,4,4,4,Please explain more about the modules,4,4,4,4,Please explain more about the modules
2024,GE6107,4,4,4,4,4,Please explain more about the modules,4,4,4,4,Please explain more about the modules
2024,GE6107,5,5,5,5,5, ,5,5,5,5, 
2024,3LP3,4,4,4,4,4, ,3,3,3,3,Did not Request Student Concern
2024,PSCI6221,5,5,5,5,5, ,5,5,5,5, 
2024,NSCI6202,5,5,5,5,5,The system is perfect hoping that they will unlock the module or let us download foe easier used.,5,5,5,5,"This subject was a little bit challenging, considering you only have 20mins during quizzes and solving its not very realistic for me. But the professor is great and I have gained advance knowledge about chemistry its amazing how chemicals, matter and different mixtures work in science. Module provided was very long but very much worth it if you read through it."
2024,3LP2,5,5,5,5,5, ,5,5,5,5, 
2024,IT6205A,3,3,3,3,3,"please provide a question that is included in your module, because most of the time the answer of choice you provide is far from what is indicated in the module and the actual correct answer ",3,3,3,3,already said it above 
2024,BAFM6102,5,5,5,5,5,"AMA Online Education help me a lot to cope up with my lessons though I had work, and the flexible learning schedule was indeed a great idea. Thank you. ",5,5,5,5,The mentor was very creative. I enjoyed and much appreciated the lessons. God Bless
2024,GE6107,5,5,5,5,5,So Far all you can find the answer in the module ,5,5,5,5,Over All Rating to my Mentor Excellent 
2024,NSTP6102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6115,4,4,4,4,4, ,4,4,4,4, 
2024,ENGL6101,5,5,5,5,5,yes,5,5,5,5, 
2024,ENGL6311,4,5,4,4,4, ,4,4,4,4, 
2024,PSCI6001,5,5,5,4,5,"In some questions, there are same answers provided in the given options (e.g a. Blue b. Red. c. Blue) I hope they will be specified for clarification. ",5,5,5,5, 
2024,IA6260,5,5,5,5,5, ,5,5,5,5, 
2024,ACTG6146,2,2,2,1,2, ,3,3,3,2, 
2024,GE6200,5,5,5,5,5, ,5,5,5,5, 
2024,ENGL6101,5,5,5,5,5, ,5,5,5,5, 
2024,MSCS7202,5,5,4,4,5,"The quality of instruction in this course significantly surpasses that of MSCS7201, due to the clarity of the lectures and the abundance of programming examples provided. Despite this, supplementing with additional reading materials would be beneficial, as the examination questions are not exclusively derived from the video lectures.",5,3,4,4,Good choice of video materials. Thanks.
2024,GE6101,5,5,5,5,5,Excellent ,5,5,5,5,Excellent 
2024,MIT411,5,5,5,5,5,So far so good. All modules have completed.,5,5,5,5,Thank you so much my best mentor ?
2024,GE6101,4,3,4,3,4, ,5,5,5,5, 
2024,BAHRM6210,5,5,5,5,5,"The overall course syllables and learning modules are helpful and very easy to understand. 
The assignments and activities are also useful for me to test my learnings.
Thank you so much AMAOED for this learning platforms.",5,5,5,5,Thank you so much to AMA Mentors for preparing very effective modules and assignments for us. Please also be considerate in giving course project to us. Please don't make it difficult for us because we don't have so much time to do as we are only studying while working. Thank you so much.
2024,GE6116,4,4,4,4,4, ,4,4,4,4, 
2024,GE6103,5,5,5,5,5,Excellent ,5,5,5,5,Excellent
2024,GE6106,5,5,5,5,5,"none, the design is very easy and works well with my time",5,5,5,5,"none, very informative module and discussions."
2024,PSYC6302,5,5,5,4,4, ,4,4,4,4, 
2024,ICT112,4,4,4,5,4, ,4,4,4,4, 
2024,GE6103,5,5,5,5,5, ,5,5,5,5, 
2024,MBA106,5,5,5,5,5,ONLINE SUPPORT FOR EVERY COURSE,5,5,5,5,Every chapter is well explained by Prof Moises Calpe Cariaso
2024,MBA101,4,4,4,4,4,"The only comment I can share is, compare to other subjects, this has lesser presentation modules.",3,3,3,3,"Dr. Seyed is knowledgeable as well with the topics, the only comment is that the speech is not that clear for me. My rate is neutral as I didn't have any queries directly from him"
2024,MBA601,5,5,5,5,5,ONLINE SUPPORT FOR EACH COURSE,5,5,5,5,Prof Mary Hope G. Cartel thank you!
2024,GE6102,5,5,5,5,5,  ,5,5,5,5,  
2024,MIT512,5,5,5,5,5,"the module was right and appropriate i hope that the passing score will be 75% each every quiz, ",5,5,5,5,knowledge in terms in subject matter
2024,GE6116,5,5,5,5,5,very good,5,5,5,2,well done :) the subject is slightly difficult ??
2024,CS6206,5,5,4,5,5, ,5,4,4,5, 
2024,CS6203,5,5,5,5,5, ,5,4,4,4, 
2024,GE6115,5,5,5,5,5,  ,5,5,5,5,  
2024,IT6206A,5,5,5,5,5, ,4,4,4,4, 
2024,IT6209,5,4,4,4,4, ,4,4,4,4, 
2024,ITE6300,5,4,5,4,4, ,4,4,4,4, 
2024,NSCI6100,5,4,5,4,4, ,5,5,5,5, 
2024,ENGL6334,4,4,4,4,5,Informative and well-made.,4,4,4,5,Thank you for your effort. It helps me a lot.
2024,REM6234,4,4,4,4,4,AMAOED should provide an easily printable  materials for the students. Learners should be given high priority than securing the materials against infringement. A different course of action should be considered in countering possible infringement instead of limiting the learners access to the learning material    ,5,3,4,5,great job. keep it up po. salamat
2024,STAT112,4,4,4,4,4,none,4,4,4,4,none
2024,MBA102,5,4,4,5,5,All good,5,5,5,5,All good
2024,MBA102,5,5,5,5,5, ,5,5,5,5, 
2024,GE6115,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6303,5,5,5,5,5, ,5,5,5,5, 
2024,GE6116,5,5,5,5,5, ,5,5,5,5,Overall I am satisfied with the system and with my mentor. 
2024,ITE6104,5,5,5,5,5,nonr,4,4,4,4, 
2024,CS6207,5,5,5,5,5,"AMAOED despite the negativities na nakikita ko online, 99.9% iba ang naging experiences ko . I'm happy at sa AMA ako nagtino, mababait lahat ng prof ko mula umpisa at ngayon malapit na ako sa end. Suggestion lang sana mas madali ang pagdownload ng modules, kasi ayaw madownload. Most of the time screenshot ginagawa ko then print. Overall, happy ako dito ako nag-aral.",5,5,5,5,"Sir malapit na ako sa end ng journey ko sa pag-aaral, yung mga kabatch ko 12yrs na nagtuturo... Ako eto student pa din dahil sa mga maling decisions ko sa life pero salamat po kasi hindi ko man kayo nakita o nakausap personally naging bahagi kayo mga prof ko sa pagsubok na tuparin kong muli yung pangarap ko."
2024,IT6201,5,5,5,5,5, ,5,5,5,5, 
2024,PSYC6305,4,4,4,4,4, ,4,4,4,4, 
2024,CPE6204,5,5,5,5,5, ,5,5,5,5, 
2024,GE6103,5,5,5,5,5, ,5,5,5,5, 
2024,BP005,4,4,4,4,4, ,4,4,4,4,MARAMING SALAMAT PO.
2024,ITE7104,5,5,5,5,5, ,5,5,5,5,Professor Liwanag answers my question promptly. The course activities were highly relevant to our learning objectives and very engaging. It makes the learning process more enjoyable.
2024,PSYC6302,5,5,5,5,5, ,5,5,5,5, 
2024,MIT412,5,5,5,5,5,a video presentation would be much appreciated and an offline modules is highly suggested for reading,5,5,5,5,the mentor give fair and just feedback
2024,PSYC6403,5,5,5,5,5, ,5,5,5,5, 
2024,GE6104,5,5,5,5,5, ,5,5,5,5, 
2024,GE6103,5,5,5,5,5, ,5,5,5,5, 
2024,GE6200,4,4,4,4,4, ,4,4,4,4, 
2024,BAHRM6351,5,5,5,5,5, ,5,5,5,5, 
2024,MPA7002,4,5,5,4,5, ,4,4,4,4, 
2024,BAMM6006,4,4,4,4,4, ,4,4,4,4, 
2024,MGT6370A,5,5,5,5,5, ,5,5,5,5, 
2024,MIT412,5,5,5,5,5, ,5,5,5,5,Thank you prof.
2024,MBA505,4,4,4,4,4, ,4,4,4,4, 
2024,GE6300,4,5,4,5,4,"There's one powerpoint presentation that isn't updated. Somewhat empty. Also, some quizzes are not related to the current Week you are taking.",4,4,4,4, 
2024,PSYC6305,5,5,5,5,5,na,5,5,5,5,na
2024,GE6300,5,5,5,5,5, ,5,5,5,5, 
2024,NSCI6101,4,4,3,3,3,NONE,3,3,3,3,NONE SO FAR
2024,BAMM6102,3,4,3,4,4, ,4,4,4,4, 
2024,STAT112,4,4,4,4,4,none,4,4,4,4,none
2024,ACTG6250A,4,4,4,4,4, ,4,4,4,4, 
2024,GE6107,4,4,4,4,4,THANK YOU.. no need to change. i like how it was going.,3,3,3,4,good job sir
2024,HUMSS125,4,5,4,5,4,"I sometimes struggle hearing or understanding what some of the teachers are saying, I suggest a maybe better microphone",4,5,4,5,"I sometimes struggle hearing or understanding what some of the teachers are saying, I suggest a maybe better microphone"
2024,ENGL6102,2,2,2,2,2, ,1,1,1,1,Questions in the quizzes are not in the module
