Date,Feedback,Department,Category,,
2019,Continue what you are already doing and find more improvements and adjust it if it is possible,Content,Experience with  Offered Course Ware,,
2019,"Continue the process, it is very helpful to a lot of students to continue their studies online even if they are just at home because of random reasons on why they can't go to schools.",Content,Experience with  Offered Course Ware,,
2019,"More lessons in every module, that's all! Everything is fine and easy to access...",Content,Experience with  Offered Course Ware,,
2019,Sorry but I can't think of any for this moment.,Content,Experience with  Offered Course Ware,,
2019,"Start enhancing the system na pwede na mag access mag take ng quizzes , exams thru mobile phones, keep doing your convenient program when it comes in learning and studying.",Content,Experience with  Offered Course Ware,,
2019,-,Content,Experience with  Offered Course Ware,,
2019,None,Content,Experience with  Offered Course Ware,,
2019,Keep it up the good works.,Content,Experience with  Offered Course Ware,,
2019,Students should have a way of checking our deadline without asking student support. (sorry if there is already one).,Content,Experience with  Offered Course Ware,,
2019,I have not experience any negative with my learnings. Please continue to give chance to OFW like me,Content,Experience with  Offered Course Ware,,
2019,KEEP DOING WHAT YOU'RE DOING.,Content,Experience with  Offered Course Ware,,
2019,start making more videos for tutorial and explanation on subjects like math,Content,Experience with  Offered Course Ware,,
2019,What I've mentioned in number 6.,Content,Experience with  Offered Course Ware,,
2019,It seems AMA has given a lot of good impressions with a lot of its students and graduates and I'm sure this good reputation will perpetuate AMA to good standing everywhere it exists.,Content,Experience with  Offered Course Ware,,
2019,"Please do not stop to advertise AMA OED as I know there would be a lot more people who wanted to pursue or expand their knowledge. I would appreciate if you can set up an office here in Dubai so it would be easier for us to coordinate and work with the University on our education needs and inquiries. I have seen you in LinkedIn, and that is one good tap of social media advert.",Content,Experience with  Offered Course Ware,,
2019,not really sure.,Content,Experience with  Offered Course Ware,,
2019,invite more students,Content,Experience with  Offered Course Ware,,
2019,Better and more interaction with students and mentors. There should be a way to monitor quizzes and exams to ensure honesty and integrity in answering the questions. Materials provided and exams should run through an editorial process.,Content,Experience with  Offered Course Ware,,
2019,Keep on doing all of what you're doing now. It's a huge help. Thankyou,Content,Experience with  Offered Course Ware,,
2019,I think you should add more courses so people interested in that profession will look to AMA.,Content,Experience with  Offered Course Ware,,
2019,Just keep improving the system and more agents to answer our queries.,Content,Experience with  Offered Course Ware,,
2019,Start doing Offer Electronics and Electrical Engineering Find and have the links of great Youtube videos on the modules that will enhance the learning of a particular topic. Because there is a lot in Youtube but as a student we are overwhelmed what to choose. Your expertise can help us find the best videos to watch to enhance our learning. Improved Mobile App. Improved Dashboard that has overall status of all subjects and progress Keep on doing Lynda lectures Stop Doing Virtual library. I don't know how to use it and I don't get any from it. No useful resources available from there.,Content,Experience with  Offered Course Ware,,
2019,Virtual classes once a week in case students needs some clarification on the subject.,Content,Experience with  Offered Course Ware,,
2019,"AMA Oed can you please keep start, doing the 2 remaining subjects of AB Psych because many the students of this program are waiting for that subjects to be activated and wanting to be on the list of graduating students of 2019 :)",Content,Experience with  Offered Course Ware,,
2019,"Nothing that I can think of. To begin with, I am very satisfied with how this online study is doing for me",Content,Experience with  Offered Course Ware,,
